parts,x_coords,y_coords,z_coords,labels
LEFT_ELBOW,0.5985652208328247,0.5117447972297668,-0.1977354884147644,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.37492498755455017,0.5136127471923828,-0.21631021797657013,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5073832869529724,0.503730297088623,-0.39363163709640503,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.45836907625198364,0.5057409405708313,-0.3829854130744934,CHEST SQUEEZE HOLD
LEFT_HIP,0.5230451822280884,0.7532616257667542,0.007819621823728085,CHEST SQUEEZE HOLD
RIGHT_HIP,0.4495388865470886,0.7526735067367554,-0.007036227732896805,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5414712429046631,0.42717042565345764,-0.08370408415794373,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.43100595474243164,0.4322941303253174,-0.0851220116019249,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.598598837852478,0.5123707056045532,-0.3111603558063507,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3740697503089905,0.5135610699653625,-0.33332574367523193,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5076233148574829,0.5067635774612427,-0.5429180264472961,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.4577324390411377,0.507838249206543,-0.5576585531234741,CHEST SQUEEZE HOLD
LEFT_HIP,0.5235677361488342,0.7512947916984558,0.007585073355585337,CHEST SQUEEZE HOLD
RIGHT_HIP,0.449672132730484,0.7505408525466919,-0.00680343434214592,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5418680310249329,0.4271370470523834,-0.021642427891492844,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.43100619316101074,0.43224602937698364,-0.025123581290245056,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.5986502766609192,0.5125636458396912,-0.22542278468608856,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3740968704223633,0.5139924883842468,-0.24803078174591064,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5075540542602539,0.5073845982551575,-0.42572134733200073,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.4578327238559723,0.5083824992179871,-0.4439135491847992,CHEST SQUEEZE HOLD
LEFT_HIP,0.5238741040229797,0.7499071955680847,0.007547380868345499,CHEST SQUEEZE HOLD
RIGHT_HIP,0.4496757984161377,0.7491528987884521,-0.0067766704596579075,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5421165823936462,0.427118718624115,0.015354963019490242,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.4310165047645569,0.4321095645427704,0.008133896626532078,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.5987343788146973,0.5128351449966431,-0.18800058960914612,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3744717538356781,0.5141476392745972,-0.20808705687522888,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5078021287918091,0.5075156688690186,-0.388104647397995,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.45850691199302673,0.5083696842193604,-0.38138240575790405,CHEST SQUEEZE HOLD
LEFT_HIP,0.5243774056434631,0.7503734230995178,0.007320528384298086,CHEST SQUEEZE HOLD
RIGHT_HIP,0.4498143196105957,0.7512789964675903,-0.006593380123376846,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5423874855041504,0.4270957112312317,0.009759394451975822,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.4310375154018402,0.4320468604564667,0.0026783167850226164,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.5992646217346191,0.51279217004776,-0.19778232276439667,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3748357594013214,0.5147387981414795,-0.218978613615036,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5076204538345337,0.5076594352722168,-0.39905068278312683,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.4608733057975769,0.5081600546836853,-0.39645031094551086,CHEST SQUEEZE HOLD
LEFT_HIP,0.5244737267494202,0.7510393857955933,0.0068192919716238976,CHEST SQUEEZE HOLD
RIGHT_HIP,0.449837863445282,0.7516728043556213,-0.00616231607273221,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5428014993667603,0.4273684620857239,0.00599395576864481,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.4310780167579651,0.4319916069507599,-0.002686343854293227,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.5993417501449585,0.5127376317977905,-0.2010689228773117,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.37592777609825134,0.5149432420730591,-0.22462573647499084,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5076966285705566,0.508111298084259,-0.39942213892936707,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.46337205171585083,0.5075240731239319,-0.39837947487831116,CHEST SQUEEZE HOLD
LEFT_HIP,0.5247923731803894,0.754673957824707,0.0067938752472400665,CHEST SQUEEZE HOLD
RIGHT_HIP,0.4499894976615906,0.7551568150520325,-0.006146396975964308,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5435254573822021,0.4273534119129181,0.005564122926443815,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.4311653971672058,0.43198296427726746,0.004007923416793346,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.6002664566040039,0.5124903917312622,-0.1997254341840744,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.37631386518478394,0.5157902836799622,-0.2197192907333374,CHEST SQUEEZE HOLD
LEFT_WRIST,0.50789475440979,0.5082617998123169,-0.39456436038017273,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.46439337730407715,0.5075705647468567,-0.4024182856082916,CHEST SQUEEZE HOLD
LEFT_HIP,0.5248589515686035,0.7556628584861755,0.0035195923410356045,CHEST SQUEEZE HOLD
RIGHT_HIP,0.4499090313911438,0.7559674382209778,-0.003079016227275133,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.543639600276947,0.42734295129776,-0.00941483210772276,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.43115583062171936,0.43193894624710083,-0.01343926228582859,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.6003168821334839,0.5124544501304626,-0.2239532768726349,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.37630730867385864,0.5160253047943115,-0.24576589465141296,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5079559683799744,0.5084958672523499,-0.4314325451850891,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.4643464982509613,0.507753312587738,-0.43480831384658813,CHEST SQUEEZE HOLD
LEFT_HIP,0.5248615741729736,0.7576020956039429,0.003515593009069562,CHEST SQUEEZE HOLD
RIGHT_HIP,0.44972071051597595,0.7566642761230469,-0.0030789461452513933,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.543653130531311,0.427285760641098,0.002859773812815547,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.4311123788356781,0.4318089485168457,-0.004573006182909012,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.6007342338562012,0.5124250054359436,-0.2006896287202835,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3770233690738678,0.5168495178222656,-0.22808845341205597,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5079856514930725,0.508488118648529,-0.3957437574863434,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.46538543701171875,0.50727379322052,-0.4063596725463867,CHEST SQUEEZE HOLD
LEFT_HIP,0.524821937084198,0.7574970722198486,0.0035146872978657484,CHEST SQUEEZE HOLD
RIGHT_HIP,0.4495376944541931,0.7564625144004822,-0.003073812462389469,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5437317490577698,0.42727306485176086,0.0017547585302963853,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.43110841512680054,0.4317931830883026,-0.004961646627634764,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.6007862091064453,0.5124015212059021,-0.2022448480129242,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3772982954978943,0.5169145464897156,-0.22895996272563934,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5079988241195679,0.5080899000167847,-0.3921443223953247,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.4697025418281555,0.5047372579574585,-0.4058346748352051,CHEST SQUEEZE HOLD
LEFT_HIP,0.5248145461082458,0.758037805557251,0.00333440606482327,CHEST SQUEEZE HOLD
RIGHT_HIP,0.4494355320930481,0.7585868239402771,-0.0028635391499847174,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5437177419662476,0.4275023639202118,-0.024559075012803078,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.43093162775039673,0.4317006766796112,-0.027980078011751175,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.6008169651031494,0.5133289098739624,-0.23834745585918427,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3774135708808899,0.516480565071106,-0.26230695843696594,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5077389478683472,0.5073192715644836,-0.43186625838279724,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.4704969525337219,0.5039163827896118,-0.4463125765323639,CHEST SQUEEZE HOLD
LEFT_HIP,0.5247042179107666,0.7579808831214905,0.0017970239277929068,CHEST SQUEEZE HOLD
RIGHT_HIP,0.44900059700012207,0.7585708498954773,-0.0012411819770932198,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5437159538269043,0.42741525173187256,-0.02032085880637169,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.4308411478996277,0.4316171109676361,-0.025103267282247543,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.6006935238838196,0.5135244131088257,-0.23105916380882263,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3769095540046692,0.5143862962722778,-0.25518208742141724,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5077347755432129,0.5070106387138367,-0.4270680844783783,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.4677879214286804,0.5037127733230591,-0.43989914655685425,CHEST SQUEEZE HOLD
LEFT_HIP,0.5244350433349609,0.7576821446418762,0.000686895044054836,CHEST SQUEEZE HOLD
RIGHT_HIP,0.4486144483089447,0.7583045363426208,-0.00021075410768389702,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5436009168624878,0.42725861072540283,-0.03375520184636116,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.43053770065307617,0.4314482510089874,-0.03719090670347214,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.6006218194961548,0.513530433177948,-0.2523621618747711,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.37621819972991943,0.5121124982833862,-0.2784750461578369,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5074920654296875,0.5070082545280457,-0.4594894051551819,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.46601352095603943,0.5044809579849243,-0.48152846097946167,CHEST SQUEEZE HOLD
LEFT_HIP,0.5242937803268433,0.7575841546058655,0.0003401426365599036,CHEST SQUEEZE HOLD
RIGHT_HIP,0.44844985008239746,0.7580487728118896,0.000126989689306356,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5434809923171997,0.4268520772457123,-0.0339035838842392,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.4303433299064636,0.4299657642841339,-0.0385926216840744,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.6006167531013489,0.5121858716011047,-0.2518734037876129,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3744328022003174,0.5070289373397827,-0.2804897427558899,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5075502395629883,0.5066049098968506,-0.459758996963501,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.46109747886657715,0.5039457678794861,-0.48687219619750977,CHEST SQUEEZE HOLD
LEFT_HIP,0.5238367319107056,0.7575039267539978,0.0004180247779004276,CHEST SQUEEZE HOLD
RIGHT_HIP,0.4482618272304535,0.7578929662704468,4.9359303375240415e-05,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5433810353279114,0.4266515374183655,-0.03489250689744949,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.4303830564022064,0.42967796325683594,-0.0417608805000782,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.6009061336517334,0.5098779797554016,-0.25577980279922485,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.37390223145484924,0.5020080804824829,-0.2870684266090393,CHEST SQUEEZE HOLD
LEFT_WRIST,0.508452296257019,0.5065206289291382,-0.4707731306552887,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.4552971422672272,0.5035534501075745,-0.49768704175949097,CHEST SQUEEZE HOLD
LEFT_HIP,0.5234796404838562,0.7579556703567505,0.0012823815923184156,CHEST SQUEEZE HOLD
RIGHT_HIP,0.4478513300418854,0.7576984763145447,-0.0008701764163561165,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5428956747055054,0.42609718441963196,-0.01117066852748394,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.430386483669281,0.4294423758983612,-0.016540195792913437,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.6009558439254761,0.5081702470779419,-0.23280394077301025,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.37318018078804016,0.501805305480957,-0.26245149970054626,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5093413591384888,0.5056559443473816,-0.4537535309791565,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.4561091959476471,0.502335250377655,-0.49081817269325256,CHEST SQUEEZE HOLD
LEFT_HIP,0.523456335067749,0.7575153112411499,0.001001651049591601,CHEST SQUEEZE HOLD
RIGHT_HIP,0.44776663184165955,0.7575985193252563,-0.0006414891686290503,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.542572557926178,0.42527592182159424,-0.02707270346581936,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.43039852380752563,0.4290515184402466,-0.03245487064123154,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.6005920171737671,0.508148729801178,-0.24765737354755402,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3730783462524414,0.499306857585907,-0.2782803177833557,CHEST SQUEEZE HOLD
LEFT_WRIST,0.510728120803833,0.505506694316864,-0.47267523407936096,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.4556330740451813,0.5018787980079651,-0.49504151940345764,CHEST SQUEEZE HOLD
LEFT_HIP,0.5230924487113953,0.7574295997619629,0.0012974818237125874,CHEST SQUEEZE HOLD
RIGHT_HIP,0.4475599229335785,0.7575294375419617,-0.0009462493471801281,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5423574447631836,0.4240376353263855,-0.07894745469093323,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.43031612038612366,0.4288630187511444,-0.086029052734375,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.600007176399231,0.508163571357727,-0.3086382746696472,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3728299140930176,0.49914950132369995,-0.3451748490333557,CHEST SQUEEZE HOLD
LEFT_WRIST,0.510979175567627,0.5055540204048157,-0.548066258430481,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.4547184407711029,0.5012062191963196,-0.5827376246452332,CHEST SQUEEZE HOLD
LEFT_HIP,0.5228843688964844,0.7564948797225952,0.0016277352115139365,CHEST SQUEEZE HOLD
RIGHT_HIP,0.4475722908973694,0.7566328048706055,-0.0012801100965589285,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.542315661907196,0.42387041449546814,-0.06937561929225922,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.4303399622440338,0.4287729561328888,-0.07766620814800262,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.5994007587432861,0.5085493922233582,-0.29722657799720764,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3728047311306,0.49933111667633057,-0.3216743469238281,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5109581351280212,0.5055029392242432,-0.5237899422645569,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.45473718643188477,0.5009171366691589,-0.5269016623497009,CHEST SQUEEZE HOLD
LEFT_HIP,0.5227492451667786,0.7568163275718689,0.0017760470509529114,CHEST SQUEEZE HOLD
RIGHT_HIP,0.44753900170326233,0.7567351460456848,-0.0014437278732657433,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.542267918586731,0.4239199757575989,-0.05394706875085831,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.43026232719421387,0.42876124382019043,-0.06066516041755676,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.5989624857902527,0.509283185005188,-0.2748003304004669,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3726378381252289,0.49959808588027954,-0.30405205488204956,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5109483003616333,0.505509614944458,-0.49321994185447693,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.45385289192199707,0.5008602738380432,-0.5195468664169312,CHEST SQUEEZE HOLD
LEFT_HIP,0.522594690322876,0.7570298910140991,0.0017444852273911238,CHEST SQUEEZE HOLD
RIGHT_HIP,0.4475002884864807,0.7568246722221375,-0.001410049619153142,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5419934988021851,0.42362073063850403,-0.03943780064582825,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.4302634596824646,0.4287887513637543,-0.04628649353981018,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.5989343523979187,0.5086292028427124,-0.2581070065498352,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.37265390157699585,0.4998558461666107,-0.29437345266342163,CHEST SQUEEZE HOLD
LEFT_WRIST,0.511125922203064,0.5053350925445557,-0.4719952940940857,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.45401453971862793,0.50018310546875,-0.5115849375724792,CHEST SQUEEZE HOLD
LEFT_HIP,0.5225416421890259,0.7569347023963928,0.001376706873998046,CHEST SQUEEZE HOLD
RIGHT_HIP,0.447460412979126,0.7568070888519287,-0.0010712164221331477,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5418047308921814,0.4234013855457306,-0.037751197814941406,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.43026381731033325,0.4287956655025482,-0.04463924095034599,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.5989066958427429,0.5082257986068726,-0.2563178241252899,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3726669251918793,0.5000406503677368,-0.2918747067451477,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5112573504447937,0.5051702857017517,-0.4697391986846924,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.45407718420028687,0.4997237026691437,-0.5049106478691101,CHEST SQUEEZE HOLD
LEFT_HIP,0.5224937200546265,0.7568421959877014,0.0010882861679419875,CHEST SQUEEZE HOLD
RIGHT_HIP,0.44743067026138306,0.7567887902259827,-0.0008017156505957246,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5418142080307007,0.4239116311073303,-0.016903415322303772,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.43016552925109863,0.42912566661834717,-0.02482876554131508,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.599266529083252,0.507232129573822,-0.23077180981636047,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.372677743434906,0.5000795722007751,-0.2628052532672882,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5105693340301514,0.5048818588256836,-0.43037423491477966,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.4543335437774658,0.4997320771217346,-0.45927101373672485,CHEST SQUEEZE HOLD
LEFT_HIP,0.5224915742874146,0.7576596736907959,0.00127866817638278,CHEST SQUEEZE HOLD
RIGHT_HIP,0.447313129901886,0.7581921219825745,-0.000980736338533461,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5415019989013672,0.42378997802734375,-0.012214403599500656,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.4300054907798767,0.4292505085468292,-0.01807679794728756,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.5999201536178589,0.5053318738937378,-0.22826237976551056,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3726067543029785,0.5008683800697327,-0.25472599267959595,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5105674862861633,0.5049067735671997,-0.4366288185119629,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.4544958174228668,0.500488817691803,-0.45187026262283325,CHEST SQUEEZE HOLD
LEFT_HIP,0.522487998008728,0.7578811049461365,0.0014375607715919614,CHEST SQUEEZE HOLD
RIGHT_HIP,0.447303831577301,0.7585349082946777,-0.0011281667975708842,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5410710573196411,0.42389535903930664,-0.0073594748973846436,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.42977553606033325,0.4296179413795471,-0.018555285409092903,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.5999066233634949,0.5042718052864075,-0.22755685448646545,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.3726200759410858,0.5009689927101135,-0.2581787705421448,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5105112195014954,0.5047027468681335,-0.43585315346717834,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.45463281869888306,0.5008588433265686,-0.4543640613555908,CHEST SQUEEZE HOLD
LEFT_HIP,0.5223247408866882,0.7600322961807251,0.002071819733828306,CHEST SQUEEZE HOLD
RIGHT_HIP,0.4472925662994385,0.7602835893630981,-0.001738696126267314,CHEST SQUEEZE HOLD
LEFT_SHOULDER,0.5410056710243225,0.4236319959163666,0.0081956060603261,CHEST SQUEEZE HOLD
RIGHT_SHOULDER,0.42940935492515564,0.42973992228507996,0.0013581892708316445,CHEST SQUEEZE HOLD
LEFT_ELBOW,0.6000677943229675,0.5043336153030396,-0.20335836708545685,CHEST SQUEEZE HOLD
RIGHT_ELBOW,0.37285876274108887,0.5036280155181885,-0.23058104515075684,CHEST SQUEEZE HOLD
LEFT_WRIST,0.5104681253433228,0.5045962929725647,-0.40554651618003845,CHEST SQUEEZE HOLD
RIGHT_WRIST,0.457440048456192,0.5008751153945923,-0.42292723059654236,CHEST SQUEEZE HOLD
LEFT_HIP,0.5223220586776733,0.759979784488678,0.002036744961515069,CHEST SQUEEZE HOLD
