parts,x_coords,y_coords,z_coords,labels
RIGHT_HIP,0.4592582583427429,0.7467531561851501,0.006965301930904388,SQUAT HOLD
LEFT_KNEE,0.5341621041297913,0.8209176063537598,-0.296883225440979,SQUAT HOLD
RIGHT_KNEE,0.4301762580871582,0.8180477619171143,-0.253987193107605,SQUAT HOLD
LEFT_SHOULDER,0.5311450958251953,0.5906557440757751,-0.21571509540081024,SQUAT HOLD
RIGHT_SHOULDER,0.4411140978336334,0.5871534943580627,-0.2095862627029419,SQUAT HOLD
LEFT_HIP,0.5097748041152954,0.7448447942733765,-0.006048466078937054,SQUAT HOLD
RIGHT_HIP,0.4592304229736328,0.7463210821151733,0.006041639018803835,SQUAT HOLD
LEFT_KNEE,0.5343176126480103,0.8216695189476013,-0.30231937766075134,SQUAT HOLD
RIGHT_KNEE,0.42953523993492126,0.8180592060089111,-0.2586623728275299,SQUAT HOLD
LEFT_SHOULDER,0.5310953855514526,0.5905294418334961,-0.22897939383983612,SQUAT HOLD
RIGHT_SHOULDER,0.4411073327064514,0.587638795375824,-0.22643347084522247,SQUAT HOLD
LEFT_HIP,0.5097988843917847,0.7436432838439941,-0.005821854341775179,SQUAT HOLD
RIGHT_HIP,0.45918169617652893,0.7435362339019775,0.0058074588887393475,SQUAT HOLD
LEFT_KNEE,0.5340498089790344,0.8239805698394775,-0.3077482581138611,SQUAT HOLD
RIGHT_KNEE,0.42969292402267456,0.820286214351654,-0.26006144285202026,SQUAT HOLD
LEFT_SHOULDER,0.531067967414856,0.5904717445373535,-0.24746449291706085,SQUAT HOLD
RIGHT_SHOULDER,0.441539466381073,0.5852195024490356,-0.2378767430782318,SQUAT HOLD
LEFT_HIP,0.5097825527191162,0.7405530214309692,-0.005740343127399683,SQUAT HOLD
RIGHT_HIP,0.4588969647884369,0.7380374670028687,0.005723712965846062,SQUAT HOLD
LEFT_KNEE,0.5335884690284729,0.8290095925331116,-0.30044081807136536,SQUAT HOLD
RIGHT_KNEE,0.43307924270629883,0.8217930197715759,-0.24892616271972656,SQUAT HOLD
LEFT_SHOULDER,0.5310715436935425,0.588978111743927,-0.2563733458518982,SQUAT HOLD
RIGHT_SHOULDER,0.44154858589172363,0.5855826139450073,-0.24830898642539978,SQUAT HOLD
LEFT_HIP,0.509790301322937,0.7405783534049988,-0.005234023090451956,SQUAT HOLD
RIGHT_HIP,0.45888933539390564,0.7383031249046326,0.005202119238674641,SQUAT HOLD
LEFT_KNEE,0.5308797955513,0.8401474952697754,-0.30453166365623474,SQUAT HOLD
RIGHT_KNEE,0.4330950677394867,0.825445294380188,-0.25204116106033325,SQUAT HOLD
LEFT_SHOULDER,0.5311785340309143,0.5894730091094971,-0.26402807235717773,SQUAT HOLD
RIGHT_SHOULDER,0.44159990549087524,0.5872714519500732,-0.2571398615837097,SQUAT HOLD
LEFT_HIP,0.5089465379714966,0.7393909692764282,-0.005221119616180658,SQUAT HOLD
RIGHT_HIP,0.45836329460144043,0.7362179160118103,0.005162641406059265,SQUAT HOLD
LEFT_KNEE,0.5271623730659485,0.8388441205024719,-0.2965749502182007,SQUAT HOLD
RIGHT_KNEE,0.4361308217048645,0.8135347962379456,-0.26907509565353394,SQUAT HOLD
LEFT_SHOULDER,0.5312131643295288,0.5896021127700806,-0.26604509353637695,SQUAT HOLD
RIGHT_SHOULDER,0.4416959881782532,0.5884345173835754,-0.2535538971424103,SQUAT HOLD
LEFT_HIP,0.5101748108863831,0.7395198345184326,-0.005885130260139704,SQUAT HOLD
RIGHT_HIP,0.45964908599853516,0.7365941405296326,0.0058917514979839325,SQUAT HOLD
LEFT_KNEE,0.5272398591041565,0.8252052068710327,-0.29962050914764404,SQUAT HOLD
RIGHT_KNEE,0.4356914162635803,0.8127592206001282,-0.27368515729904175,SQUAT HOLD
LEFT_SHOULDER,0.5312137603759766,0.5904386043548584,-0.26167163252830505,SQUAT HOLD
RIGHT_SHOULDER,0.4418909549713135,0.5892462730407715,-0.24925938248634338,SQUAT HOLD
LEFT_HIP,0.5096431970596313,0.740004301071167,-0.00586641626432538,SQUAT HOLD
RIGHT_HIP,0.45880943536758423,0.7369762659072876,0.005870608612895012,SQUAT HOLD
LEFT_KNEE,0.5275028944015503,0.8202283382415771,-0.299579918384552,SQUAT HOLD
RIGHT_KNEE,0.43491482734680176,0.8113106489181519,-0.27701956033706665,SQUAT HOLD
LEFT_SHOULDER,0.5313823223114014,0.5905690789222717,-0.2602209448814392,SQUAT HOLD
RIGHT_SHOULDER,0.4420178532600403,0.5898422598838806,-0.24699243903160095,SQUAT HOLD
LEFT_HIP,0.5088478922843933,0.740346372127533,-0.005942853167653084,SQUAT HOLD
RIGHT_HIP,0.4576672911643982,0.7371554970741272,0.005980103276669979,SQUAT HOLD
LEFT_KNEE,0.5281104445457458,0.8216760158538818,-0.29729726910591125,SQUAT HOLD
RIGHT_KNEE,0.43117862939834595,0.8075101971626282,-0.27400097250938416,SQUAT HOLD
LEFT_SHOULDER,0.5313972234725952,0.5911579728126526,-0.259512335062027,SQUAT HOLD
RIGHT_SHOULDER,0.4420837461948395,0.5902617573738098,-0.2467186152935028,SQUAT HOLD
LEFT_HIP,0.5087528824806213,0.7403965592384338,-0.006196495611220598,SQUAT HOLD
RIGHT_HIP,0.45757022500038147,0.7373197674751282,0.006245664320886135,SQUAT HOLD
LEFT_KNEE,0.5281910300254822,0.8164963722229004,-0.30109918117523193,SQUAT HOLD
RIGHT_KNEE,0.43121665716171265,0.8047888278961182,-0.2779645025730133,SQUAT HOLD
LEFT_SHOULDER,0.5314031839370728,0.5911619067192078,-0.2312183380126953,SQUAT HOLD
RIGHT_SHOULDER,0.4422621726989746,0.5896469950675964,-0.22086584568023682,SQUAT HOLD
LEFT_HIP,0.5086634755134583,0.74165940284729,-0.005947827361524105,SQUAT HOLD
RIGHT_HIP,0.4574003219604492,0.739436149597168,0.006026230286806822,SQUAT HOLD
LEFT_KNEE,0.5301510095596313,0.8158950209617615,-0.29537609219551086,SQUAT HOLD
RIGHT_KNEE,0.43127545714378357,0.8047860264778137,-0.2775856852531433,SQUAT HOLD
LEFT_SHOULDER,0.5312567353248596,0.5905388593673706,-0.2502933144569397,SQUAT HOLD
RIGHT_SHOULDER,0.4422750473022461,0.5894613862037659,-0.23669719696044922,SQUAT HOLD
LEFT_HIP,0.5086426734924316,0.7410517334938049,-0.007636635098606348,SQUAT HOLD
RIGHT_HIP,0.4574088454246521,0.7392660975456238,0.007704959716647863,SQUAT HOLD
LEFT_KNEE,0.5299745202064514,0.8160773515701294,-0.30167263746261597,SQUAT HOLD
RIGHT_KNEE,0.4310069680213928,0.8084648847579956,-0.2694585919380188,SQUAT HOLD
LEFT_SHOULDER,0.5312924385070801,0.59056556224823,-0.24906769394874573,SQUAT HOLD
RIGHT_SHOULDER,0.4421831965446472,0.5893723964691162,-0.23755471408367157,SQUAT HOLD
LEFT_HIP,0.5085161924362183,0.7385098934173584,-0.007587449159473181,SQUAT HOLD
RIGHT_HIP,0.457099050283432,0.7368831038475037,0.007655487395823002,SQUAT HOLD
LEFT_KNEE,0.5284672975540161,0.8167238235473633,-0.28591257333755493,SQUAT HOLD
RIGHT_KNEE,0.4310495853424072,0.8111185431480408,-0.25314995646476746,SQUAT HOLD
LEFT_SHOULDER,0.5312528610229492,0.5905528664588928,-0.2568179965019226,SQUAT HOLD
RIGHT_SHOULDER,0.44218164682388306,0.5885239839553833,-0.24717411398887634,SQUAT HOLD
LEFT_HIP,0.5084627866744995,0.7370883226394653,-0.00743890181183815,SQUAT HOLD
RIGHT_HIP,0.45708784461021423,0.7363417744636536,0.007488855626434088,SQUAT HOLD
LEFT_KNEE,0.5285112261772156,0.8237638473510742,-0.28901660442352295,SQUAT HOLD
RIGHT_KNEE,0.4310799241065979,0.8111624717712402,-0.2561159133911133,SQUAT HOLD
LEFT_SHOULDER,0.531252920627594,0.5904800295829773,-0.2542354464530945,SQUAT HOLD
RIGHT_SHOULDER,0.44196420907974243,0.5896742343902588,-0.2406633198261261,SQUAT HOLD
LEFT_HIP,0.5088198184967041,0.7373141646385193,-0.0076477848924696445,SQUAT HOLD
RIGHT_HIP,0.4582718312740326,0.7364237308502197,0.007709859404712915,SQUAT HOLD
LEFT_KNEE,0.5290953516960144,0.8238027095794678,-0.30413568019866943,SQUAT HOLD
RIGHT_KNEE,0.43181124329566956,0.8111544847488403,-0.25844818353652954,SQUAT HOLD
LEFT_SHOULDER,0.5312547087669373,0.5900574326515198,-0.25445976853370667,SQUAT HOLD
RIGHT_SHOULDER,0.4419216513633728,0.5904349684715271,-0.24481916427612305,SQUAT HOLD
LEFT_HIP,0.5090128183364868,0.7413225173950195,-0.006614388432353735,SQUAT HOLD
RIGHT_HIP,0.4582839012145996,0.739210844039917,0.006640988402068615,SQUAT HOLD
LEFT_KNEE,0.5278449058532715,0.8470326662063599,-0.3037720322608948,SQUAT HOLD
RIGHT_KNEE,0.43289512395858765,0.8191433548927307,-0.25267571210861206,SQUAT HOLD
LEFT_SHOULDER,0.5312291383743286,0.5900620222091675,-0.2534937262535095,SQUAT HOLD
RIGHT_SHOULDER,0.4418674409389496,0.5905447006225586,-0.24434849619865417,SQUAT HOLD
LEFT_HIP,0.5091279745101929,0.7413289546966553,-0.006052085198462009,SQUAT HOLD
RIGHT_HIP,0.4585368037223816,0.73921138048172,0.006041952408850193,SQUAT HOLD
LEFT_KNEE,0.5279076099395752,0.8460013270378113,-0.30194443464279175,SQUAT HOLD
RIGHT_KNEE,0.432650625705719,0.819632887840271,-0.25363025069236755,SQUAT HOLD
LEFT_SHOULDER,0.531234860420227,0.5900484919548035,-0.25699883699417114,SQUAT HOLD
RIGHT_SHOULDER,0.44191551208496094,0.5894960761070251,-0.24649420380592346,SQUAT HOLD
LEFT_HIP,0.5091830492019653,0.7412726283073425,-0.006230701692402363,SQUAT HOLD
RIGHT_HIP,0.45856356620788574,0.7392547726631165,0.0062324730679392815,SQUAT HOLD
LEFT_KNEE,0.5283838510513306,0.828870415687561,-0.31522923707962036,SQUAT HOLD
RIGHT_KNEE,0.43180927634239197,0.8168396949768066,-0.2631368041038513,SQUAT HOLD
LEFT_SHOULDER,0.5314988493919373,0.5907055735588074,-0.2398492842912674,SQUAT HOLD
RIGHT_SHOULDER,0.4414737820625305,0.5934705138206482,-0.2409311980009079,SQUAT HOLD
LEFT_HIP,0.5094223022460938,0.7412739992141724,-0.005852221976965666,SQUAT HOLD
RIGHT_HIP,0.45858144760131836,0.7398090958595276,0.005864662118256092,SQUAT HOLD
LEFT_KNEE,0.5261595845222473,0.8296647071838379,-0.3153207004070282,SQUAT HOLD
RIGHT_KNEE,0.43253159523010254,0.8169927000999451,-0.26742276549339294,SQUAT HOLD
LEFT_SHOULDER,0.5314461588859558,0.5907211303710938,-0.24284544587135315,SQUAT HOLD
RIGHT_SHOULDER,0.4414645731449127,0.5934103727340698,-0.2411840260028839,SQUAT HOLD
LEFT_HIP,0.5094230771064758,0.7409378886222839,-0.006153248716145754,SQUAT HOLD
RIGHT_HIP,0.458498477935791,0.739280641078949,0.006171678192913532,SQUAT HOLD
LEFT_KNEE,0.5268699526786804,0.8299827575683594,-0.31457772850990295,SQUAT HOLD
RIGHT_KNEE,0.43196719884872437,0.814120888710022,-0.26703768968582153,SQUAT HOLD
LEFT_SHOULDER,0.5313928723335266,0.5907275080680847,-0.22722332179546356,SQUAT HOLD
RIGHT_SHOULDER,0.4411774277687073,0.594568133354187,-0.2252865731716156,SQUAT HOLD
LEFT_HIP,0.5084639191627502,0.7413806319236755,-0.0048791179433465,SQUAT HOLD
RIGHT_HIP,0.45720043778419495,0.7393642067909241,0.004922668915241957,SQUAT HOLD
LEFT_KNEE,0.5275630950927734,0.8275973200798035,-0.3069210648536682,SQUAT HOLD
RIGHT_KNEE,0.43163615465164185,0.8133338689804077,-0.2682287395000458,SQUAT HOLD
LEFT_SHOULDER,0.5315533876419067,0.5907016396522522,-0.2551426589488983,SQUAT HOLD
RIGHT_SHOULDER,0.4417498707771301,0.591900646686554,-0.24871782958507538,SQUAT HOLD
LEFT_HIP,0.5078639984130859,0.7400350570678711,-0.0039687082171440125,SQUAT HOLD
RIGHT_HIP,0.4562555253505707,0.7377389669418335,0.004035832826048136,SQUAT HOLD
LEFT_KNEE,0.5275956988334656,0.8275041580200195,-0.31177955865859985,SQUAT HOLD
RIGHT_KNEE,0.43183714151382446,0.8141393065452576,-0.27250978350639343,SQUAT HOLD
LEFT_SHOULDER,0.531549870967865,0.5909626483917236,-0.24888353049755096,SQUAT HOLD
RIGHT_SHOULDER,0.4414605498313904,0.5938172936439514,-0.2474701851606369,SQUAT HOLD
LEFT_HIP,0.5084962844848633,0.7408447861671448,-0.0036241854541003704,SQUAT HOLD
RIGHT_HIP,0.45710763335227966,0.7383722066879272,0.0036520888097584248,SQUAT HOLD
LEFT_KNEE,0.5282626152038574,0.8301606178283691,-0.31526055932044983,SQUAT HOLD
RIGHT_KNEE,0.4318360686302185,0.8159635663032532,-0.27617156505584717,SQUAT HOLD
LEFT_SHOULDER,0.5316038727760315,0.5909775495529175,-0.25895434617996216,SQUAT HOLD
RIGHT_SHOULDER,0.4414362907409668,0.5938020944595337,-0.2572186291217804,SQUAT HOLD
LEFT_HIP,0.5084927082061768,0.7399224042892456,-0.0029731574468314648,SQUAT HOLD
RIGHT_HIP,0.4568580985069275,0.7380857467651367,0.002979032229632139,SQUAT HOLD
LEFT_KNEE,0.5300243496894836,0.8249185085296631,-0.3134177327156067,SQUAT HOLD
RIGHT_KNEE,0.4316602647304535,0.8165817260742188,-0.2747979760169983,SQUAT HOLD
LEFT_SHOULDER,0.5316248536109924,0.5921416282653809,-0.25633782148361206,SQUAT HOLD
RIGHT_SHOULDER,0.4415454864501953,0.5935090184211731,-0.2530551552772522,SQUAT HOLD
LEFT_HIP,0.5087153315544128,0.7405844926834106,-0.004653055686503649,SQUAT HOLD
RIGHT_HIP,0.4571146070957184,0.7385300397872925,0.00468270480632782,SQUAT HOLD
LEFT_KNEE,0.5297650694847107,0.8226765990257263,-0.3162582218647003,SQUAT HOLD
RIGHT_KNEE,0.43104153871536255,0.8148373961448669,-0.2737790644168854,SQUAT HOLD
LEFT_SHOULDER,0.5315645933151245,0.5923056602478027,-0.2591882348060608,SQUAT HOLD
RIGHT_SHOULDER,0.4414328932762146,0.5935317277908325,-0.25757497549057007,SQUAT HOLD
LEFT_HIP,0.5088815689086914,0.7405805587768555,-0.0038313164841383696,SQUAT HOLD
RIGHT_HIP,0.45742544531822205,0.7384864091873169,0.00382493669167161,SQUAT HOLD
LEFT_KNEE,0.5294068455696106,0.8400883078575134,-0.30944201350212097,SQUAT HOLD
RIGHT_KNEE,0.4323151707649231,0.8158589601516724,-0.27350401878356934,SQUAT HOLD
LEFT_SHOULDER,0.5315761566162109,0.5922794938087463,-0.2645827531814575,SQUAT HOLD
RIGHT_SHOULDER,0.4412553310394287,0.5935027003288269,-0.26343315839767456,SQUAT HOLD
LEFT_HIP,0.5091336965560913,0.7402307391166687,-0.003510633483529091,SQUAT HOLD
RIGHT_HIP,0.45776239037513733,0.7383270263671875,0.0035172761417925358,SQUAT HOLD
LEFT_KNEE,0.5292485952377319,0.8385016322135925,-0.31493115425109863,SQUAT HOLD
RIGHT_KNEE,0.43349790573120117,0.8158485293388367,-0.2805413007736206,SQUAT HOLD
LEFT_SHOULDER,0.531746506690979,0.5922748446464539,-0.27136263251304626,SQUAT HOLD
RIGHT_SHOULDER,0.44129329919815063,0.5921162962913513,-0.2714175581932068,SQUAT HOLD
LEFT_HIP,0.5082715749740601,0.7384350299835205,-0.002907171845436096,SQUAT HOLD
RIGHT_HIP,0.4564445912837982,0.7370864748954773,0.0029065371491014957,SQUAT HOLD
LEFT_KNEE,0.529060959815979,0.8370798826217651,-0.32077139616012573,SQUAT HOLD
RIGHT_KNEE,0.4288656711578369,0.8204341530799866,-0.27193766832351685,SQUAT HOLD
LEFT_SHOULDER,0.532012403011322,0.592668890953064,-0.28033363819122314,SQUAT HOLD
RIGHT_SHOULDER,0.4414607882499695,0.5916749835014343,-0.27438271045684814,SQUAT HOLD
LEFT_HIP,0.5082929134368896,0.7384201288223267,-0.0029136415105313063,SQUAT HOLD
RIGHT_HIP,0.4564870297908783,0.7360185980796814,0.0029180117417126894,SQUAT HOLD
LEFT_KNEE,0.5288141965866089,0.836644172668457,-0.3338862359523773,SQUAT HOLD
RIGHT_KNEE,0.42907363176345825,0.8165742754936218,-0.2937525808811188,SQUAT HOLD
LEFT_SHOULDER,0.5319700241088867,0.5928307175636292,-0.27483493089675903,SQUAT HOLD
RIGHT_SHOULDER,0.44143062829971313,0.5922850370407104,-0.2698533833026886,SQUAT HOLD
LEFT_HIP,0.508468508720398,0.7393525838851929,-0.0033129293005913496,SQUAT HOLD
RIGHT_HIP,0.45656341314315796,0.736771285533905,0.003304006066173315,SQUAT HOLD
LEFT_KNEE,0.5284892320632935,0.8412613868713379,-0.32753461599349976,SQUAT HOLD
RIGHT_KNEE,0.4292794167995453,0.8164840936660767,-0.28960737586021423,SQUAT HOLD
LEFT_SHOULDER,0.5320671796798706,0.5930023789405823,-0.2832668125629425,SQUAT HOLD
RIGHT_SHOULDER,0.44139447808265686,0.5922722816467285,-0.27562978863716125,SQUAT HOLD
LEFT_HIP,0.5085484981536865,0.7393620610237122,-0.0032510622404515743,SQUAT HOLD
RIGHT_HIP,0.45635777711868286,0.7366708517074585,0.003238355042412877,SQUAT HOLD
LEFT_KNEE,0.5289337038993835,0.8387865424156189,-0.3311302065849304,SQUAT HOLD
RIGHT_KNEE,0.42945224046707153,0.8187800645828247,-0.2862265706062317,SQUAT HOLD
LEFT_SHOULDER,0.5321375131607056,0.5930787920951843,-0.25959035754203796,SQUAT HOLD
RIGHT_SHOULDER,0.44185400009155273,0.5923150181770325,-0.25953391194343567,SQUAT HOLD
LEFT_HIP,0.5084289312362671,0.7387512922286987,-0.003016646485775709,SQUAT HOLD
RIGHT_HIP,0.4563668370246887,0.7353178262710571,0.003016396425664425,SQUAT HOLD
LEFT_KNEE,0.529832124710083,0.8380454778671265,-0.31521347165107727,SQUAT HOLD
RIGHT_KNEE,0.4285213351249695,0.8020921349525452,-0.2874729633331299,SQUAT HOLD
LEFT_SHOULDER,0.5324519872665405,0.5939182639122009,-0.2607237696647644,SQUAT HOLD
RIGHT_SHOULDER,0.44228410720825195,0.5923119187355042,-0.2593143582344055,SQUAT HOLD
LEFT_HIP,0.5084307789802551,0.7376072406768799,-0.002843831665813923,SQUAT HOLD
RIGHT_HIP,0.4563392996788025,0.7343273758888245,0.0028550410643219948,SQUAT HOLD
LEFT_KNEE,0.5298985242843628,0.8289544582366943,-0.31956154108047485,SQUAT HOLD
RIGHT_KNEE,0.4292430877685547,0.8034137487411499,-0.2860061824321747,SQUAT HOLD
LEFT_SHOULDER,0.5330303907394409,0.5963906645774841,-0.2612462639808655,SQUAT HOLD
RIGHT_SHOULDER,0.4428304135799408,0.5927985310554504,-0.25933629274368286,SQUAT HOLD
LEFT_HIP,0.5085431933403015,0.7381488084793091,-0.0017586859175935388,SQUAT HOLD
RIGHT_HIP,0.4563444256782532,0.7343732118606567,0.001802122569642961,SQUAT HOLD
LEFT_KNEE,0.5311497449874878,0.8264988660812378,-0.3180183470249176,SQUAT HOLD
RIGHT_KNEE,0.4293433725833893,0.8054726719856262,-0.2893887460231781,SQUAT HOLD
LEFT_SHOULDER,0.5334047079086304,0.5993570685386658,-0.2602502703666687,SQUAT HOLD
RIGHT_SHOULDER,0.4436524510383606,0.5928034782409668,-0.25445491075515747,SQUAT HOLD
LEFT_HIP,0.5081942677497864,0.7386356592178345,-0.0013392986729741096,SQUAT HOLD
RIGHT_HIP,0.45611023902893066,0.7338836789131165,0.0013641206314787269,SQUAT HOLD
LEFT_KNEE,0.533614993095398,0.8322960138320923,-0.2994508743286133,SQUAT HOLD
RIGHT_KNEE,0.42911386489868164,0.806573748588562,-0.2754209637641907,SQUAT HOLD
LEFT_SHOULDER,0.533979058265686,0.5989706516265869,-0.2659737169742584,SQUAT HOLD
RIGHT_SHOULDER,0.4437950551509857,0.5919991135597229,-0.25829213857650757,SQUAT HOLD
LEFT_HIP,0.5081890821456909,0.7372779250144958,-0.00135881791356951,SQUAT HOLD
RIGHT_HIP,0.456143856048584,0.7328640222549438,0.0013775865081697702,SQUAT HOLD
LEFT_KNEE,0.534086287021637,0.8157263994216919,-0.303169846534729,SQUAT HOLD
RIGHT_KNEE,0.42918533086776733,0.8065771460533142,-0.2785971164703369,SQUAT HOLD
LEFT_SHOULDER,0.5340344309806824,0.5988212823867798,-0.25339168310165405,SQUAT HOLD
RIGHT_SHOULDER,0.4437674880027771,0.5922999978065491,-0.25130826234817505,SQUAT HOLD
LEFT_HIP,0.5084260106086731,0.7380937337875366,-0.0014484529383480549,SQUAT HOLD
RIGHT_HIP,0.45645156502723694,0.7352879643440247,0.001487500499933958,SQUAT HOLD
LEFT_KNEE,0.5338413715362549,0.8173959255218506,-0.30635371804237366,SQUAT HOLD
RIGHT_KNEE,0.430309534072876,0.8049729466438293,-0.28648641705513,SQUAT HOLD
LEFT_SHOULDER,0.5336534976959229,0.5918498039245605,-0.24179992079734802,SQUAT HOLD
RIGHT_SHOULDER,0.4434549808502197,0.5922591090202332,-0.24324142932891846,SQUAT HOLD
LEFT_HIP,0.5095909237861633,0.7415786981582642,-0.001444067806005478,SQUAT HOLD
RIGHT_HIP,0.4578169286251068,0.7402412295341492,0.0014879240188747644,SQUAT HOLD
LEFT_KNEE,0.5336278676986694,0.8339002728462219,-0.3069942891597748,SQUAT HOLD
RIGHT_KNEE,0.43198102712631226,0.8082094788551331,-0.28245145082473755,SQUAT HOLD
LEFT_SHOULDER,0.5336423516273499,0.5909895300865173,-0.2635084092617035,SQUAT HOLD
RIGHT_SHOULDER,0.44243746995925903,0.5935049653053284,-0.263843834400177,SQUAT HOLD
LEFT_HIP,0.5095421075820923,0.7401683330535889,-0.0012989443494006991,SQUAT HOLD
RIGHT_HIP,0.4574393332004547,0.7400014996528625,0.0013457611203193665,SQUAT HOLD
LEFT_KNEE,0.5288959741592407,0.8336844444274902,-0.3439713418483734,SQUAT HOLD
